date_id,date,year,quarter,month,month_name
2258,2021-03-07,2021,1,3,March
2259,2021-03-08,2021,1,3,March
2260,2021-03-09,2021,1,3,March
2261,2021-03-10,2021,1,3,March
2262,2021-03-11,2021,1,3,March
2263,2021-03-12,2021,1,3,March
2264,2021-03-13,2021,1,3,March
2265,2021-03-14,2021,1,3,March
2266,2021-03-15,2021,1,3,March
2267,2021-03-16,2021,1,3,March
2268,2021-03-17,2021,1,3,March
2269,2021-03-18,2021,1,3,March
2270,2021-03-19,2021,1,3,March
2271,2021-03-20,2021,1,3,March
2272,2021-03-21,2021,1,3,March
2273,2021-03-22,2021,1,3,March
2274,2021-03-23,2021,1,3,March
2275,2021-03-24,2021,1,3,March
2276,2021-03-25,2021,1,3,March
2277,2021-03-26,2021,1,3,March
2278,2021-03-27,2021,1,3,March
2279,2021-03-28,2021,1,3,March
2280,2021-03-29,2021,1,3,March
2281,2021-03-30,2021,1,3,March
2282,2021-03-31,2021,1,3,March
2283,2021-04-01,2021,2,4,April
2284,2021-04-02,2021,2,4,April
2285,2021-04-03,2021,2,4,April
2286,2021-04-04,2021,2,4,April
2287,2021-04-05,2021,2,4,April
2288,2021-04-06,2021,2,4,April
2289,2021-04-07,2021,2,4,April
2290,2021-04-08,2021,2,4,April
2291,2021-04-09,2021,2,4,April
2292,2021-04-10,2021,2,4,April
2293,2021-04-11,2021,2,4,April
2294,2021-04-12,2021,2,4,April
2295,2021-04-13,2021,2,4,April
2296,2021-04-14,2021,2,4,April
2297,2021-04-15,2021,2,4,April
2298,2021-04-16,2021,2,4,April
2299,2021-04-17,2021,2,4,April
2300,2021-04-18,2021,2,4,April
2301,2021-04-19,2021,2,4,April
2302,2021-04-20,2021,2,4,April
2303,2021-04-21,2021,2,4,April
2304,2021-04-22,2021,2,4,April
2305,2021-04-23,2021,2,4,April
2306,2021-04-24,2021,2,4,April
2307,2021-04-25,2021,2,4,April
2308,2021-04-26,2021,2,4,April
2309,2021-04-27,2021,2,4,April
2310,2021-04-28,2021,2,4,April
2311,2021-04-29,2021,2,4,April
2312,2021-04-30,2021,2,4,April
2313,2021-05-01,2021,2,5,May
2314,2021-05-02,2021,2,5,May
2315,2021-05-03,2021,2,5,May
2316,2021-05-04,2021,2,5,May
2317,2021-05-05,2021,2,5,May
2318,2021-05-06,2021,2,5,May
2319,2021-05-07,2021,2,5,May
2320,2021-05-08,2021,2,5,May
2321,2021-05-09,2021,2,5,May
2322,2021-05-10,2021,2,5,May
2323,2021-05-11,2021,2,5,May
2324,2021-05-12,2021,2,5,May
2325,2021-05-13,2021,2,5,May
2326,2021-05-14,2021,2,5,May
2327,2021-05-15,2021,2,5,May
2328,2021-05-16,2021,2,5,May
2329,2021-05-17,2021,2,5,May
2330,2021-05-18,2021,2,5,May
2331,2021-05-19,2021,2,5,May
2332,2021-05-20,2021,2,5,May
2333,2021-05-21,2021,2,5,May
2334,2021-05-22,2021,2,5,May
2335,2021-05-23,2021,2,5,May
2336,2021-05-24,2021,2,5,May
2337,2021-05-25,2021,2,5,May
2338,2021-05-26,2021,2,5,May
2339,2021-05-27,2021,2,5,May
2340,2021-05-28,2021,2,5,May
2341,2021-05-29,2021,2,5,May
2342,2021-05-30,2021,2,5,May
2343,2021-05-31,2021,2,5,May
2344,2021-06-01,2021,2,6,June
2345,2021-06-02,2021,2,6,June
2346,2021-06-03,2021,2,6,June
2347,2021-06-04,2021,2,6,June
2348,2021-06-05,2021,2,6,June
2349,2021-06-06,2021,2,6,June
2350,2021-06-07,2021,2,6,June
2351,2021-06-08,2021,2,6,June
2352,2021-06-09,2021,2,6,June
2353,2021-06-10,2021,2,6,June
2354,2021-06-11,2021,2,6,June
2355,2021-06-12,2021,2,6,June
2356,2021-06-13,2021,2,6,June
2357,2021-06-14,2021,2,6,June
2358,2021-06-15,2021,2,6,June
2359,2021-06-16,2021,2,6,June
2360,2021-06-17,2021,2,6,June
2361,2021-06-18,2021,2,6,June
2362,2021-06-19,2021,2,6,June
2363,2021-06-20,2021,2,6,June
2364,2021-06-21,2021,2,6,June
2365,2021-06-22,2021,2,6,June
2366,2021-06-23,2021,2,6,June
2367,2021-06-24,2021,2,6,June
2368,2021-06-25,2021,2,6,June
2369,2021-06-26,2021,2,6,June
2370,2021-06-27,2021,2,6,June
2371,2021-06-28,2021,2,6,June
2372,2021-06-29,2021,2,6,June
2373,2021-06-30,2021,2,6,June
2374,2021-07-01,2021,3,7,July
2375,2021-07-02,2021,3,7,July
2376,2021-07-03,2021,3,7,July
2377,2021-07-04,2021,3,7,July
2378,2021-07-05,2021,3,7,July
2379,2021-07-06,2021,3,7,July
2380,2021-07-07,2021,3,7,July
2381,2021-07-08,2021,3,7,July
2382,2021-07-09,2021,3,7,July
2383,2021-07-10,2021,3,7,July
2384,2021-07-11,2021,3,7,July
2385,2021-07-12,2021,3,7,July
2386,2021-07-13,2021,3,7,July
2387,2021-07-14,2021,3,7,July
2388,2021-07-15,2021,3,7,July
2389,2021-07-16,2021,3,7,July
2390,2021-07-17,2021,3,7,July
2391,2021-07-18,2021,3,7,July
2392,2021-07-19,2021,3,7,July
2393,2021-07-20,2021,3,7,July
2394,2021-07-21,2021,3,7,July
2395,2021-07-22,2021,3,7,July
2396,2021-07-23,2021,3,7,July
2397,2021-07-24,2021,3,7,July
2398,2021-07-25,2021,3,7,July
2399,2021-07-26,2021,3,7,July
2400,2021-07-27,2021,3,7,July
2401,2021-07-28,2021,3,7,July
2402,2021-07-29,2021,3,7,July
2403,2021-07-30,2021,3,7,July
2404,2021-07-31,2021,3,7,July
2405,2021-08-01,2021,3,8,August
2406,2021-08-02,2021,3,8,August
2407,2021-08-03,2021,3,8,August
2408,2021-08-04,2021,3,8,August
2409,2021-08-05,2021,3,8,August
2410,2021-08-06,2021,3,8,August
2411,2021-08-07,2021,3,8,August
2412,2021-08-08,2021,3,8,August
2413,2021-08-09,2021,3,8,August
2414,2021-08-10,2021,3,8,August
2415,2021-08-11,2021,3,8,August
2416,2021-08-12,2021,3,8,August
2417,2021-08-13,2021,3,8,August
2418,2021-08-14,2021,3,8,August
2419,2021-08-15,2021,3,8,August
2420,2021-08-16,2021,3,8,August
2421,2021-08-17,2021,3,8,August
2422,2021-08-18,2021,3,8,August
2423,2021-08-19,2021,3,8,August
2424,2021-08-20,2021,3,8,August
2425,2021-08-21,2021,3,8,August
2426,2021-08-22,2021,3,8,August
2427,2021-08-23,2021,3,8,August
2428,2021-08-24,2021,3,8,August
2429,2021-08-25,2021,3,8,August
2430,2021-08-26,2021,3,8,August
2431,2021-08-27,2021,3,8,August
2432,2021-08-28,2021,3,8,August
2433,2021-08-29,2021,3,8,August
2434,2021-08-30,2021,3,8,August
2435,2021-08-31,2021,3,8,August
2436,2021-09-01,2021,3,9,September
2437,2021-09-02,2021,3,9,September
2438,2021-09-03,2021,3,9,September
2439,2021-09-04,2021,3,9,September
2440,2021-09-05,2021,3,9,September
2441,2021-09-06,2021,3,9,September
2442,2021-09-07,2021,3,9,September
2443,2021-09-08,2021,3,9,September
2444,2021-09-09,2021,3,9,September
2445,2021-09-10,2021,3,9,September
2446,2021-09-11,2021,3,9,September
2447,2021-09-12,2021,3,9,September
2448,2021-09-13,2021,3,9,September
2449,2021-09-14,2021,3,9,September
2450,2021-09-15,2021,3,9,September
2451,2021-09-16,2021,3,9,September
2452,2021-09-17,2021,3,9,September
2453,2021-09-18,2021,3,9,September
2454,2021-09-19,2021,3,9,September
2455,2021-09-20,2021,3,9,September
2456,2021-09-21,2021,3,9,September
2457,2021-09-22,2021,3,9,September
2458,2021-09-23,2021,3,9,September
2459,2021-09-24,2021,3,9,September
2460,2021-09-25,2021,3,9,September
2461,2021-09-26,2021,3,9,September
2462,2021-09-27,2021,3,9,September
2463,2021-09-28,2021,3,9,September
2464,2021-09-29,2021,3,9,September
2465,2021-09-30,2021,3,9,September
2466,2021-10-01,2021,4,10,October
2467,2021-10-02,2021,4,10,October
2468,2021-10-03,2021,4,10,October
2469,2021-10-04,2021,4,10,October
2470,2021-10-05,2021,4,10,October
2471,2021-10-06,2021,4,10,October
2472,2021-10-07,2021,4,10,October
2473,2021-10-08,2021,4,10,October
2474,2021-10-09,2021,4,10,October
2475,2021-10-10,2021,4,10,October
2476,2021-10-11,2021,4,10,October
2477,2021-10-12,2021,4,10,October
2478,2021-10-13,2021,4,10,October
2479,2021-10-14,2021,4,10,October
2480,2021-10-15,2021,4,10,October
2481,2021-10-16,2021,4,10,October
2482,2021-10-17,2021,4,10,October
2483,2021-10-18,2021,4,10,October
2484,2021-10-19,2021,4,10,October
2485,2021-10-20,2021,4,10,October
2486,2021-10-21,2021,4,10,October
2487,2021-10-22,2021,4,10,October
2488,2021-10-23,2021,4,10,October
2489,2021-10-24,2021,4,10,October
2490,2021-10-25,2021,4,10,October
2491,2021-10-26,2021,4,10,October
2492,2021-10-27,2021,4,10,October
2493,2021-10-28,2021,4,10,October
2494,2021-10-29,2021,4,10,October
2495,2021-10-30,2021,4,10,October
2496,2021-10-31,2021,4,10,October
2497,2021-11-01,2021,4,11,November
2498,2021-11-02,2021,4,11,November
2499,2021-11-03,2021,4,11,November
2500,2021-11-04,2021,4,11,November
2501,2021-11-05,2021,4,11,November
2502,2021-11-06,2021,4,11,November
2503,2021-11-07,2021,4,11,November
2504,2021-11-08,2021,4,11,November
2505,2021-11-09,2021,4,11,November
2506,2021-11-10,2021,4,11,November
2507,2021-11-11,2021,4,11,November
2508,2021-11-12,2021,4,11,November
2509,2021-11-13,2021,4,11,November
2510,2021-11-14,2021,4,11,November
2511,2021-11-15,2021,4,11,November
2512,2021-11-16,2021,4,11,November
2513,2021-11-17,2021,4,11,November
2514,2021-11-18,2021,4,11,November
2515,2021-11-19,2021,4,11,November
2516,2021-11-20,2021,4,11,November
2517,2021-11-21,2021,4,11,November
2518,2021-11-22,2021,4,11,November
2519,2021-11-23,2021,4,11,November
2520,2021-11-24,2021,4,11,November
2521,2021-11-25,2021,4,11,November
2522,2021-11-26,2021,4,11,November
2523,2021-11-27,2021,4,11,November
2524,2021-11-28,2021,4,11,November
2525,2021-11-29,2021,4,11,November
2526,2021-11-30,2021,4,11,November
2527,2021-12-01,2021,4,12,December
2528,2021-12-02,2021,4,12,December
2529,2021-12-03,2021,4,12,December
2530,2021-12-04,2021,4,12,December
2531,2021-12-05,2021,4,12,December
2532,2021-12-06,2021,4,12,December
2533,2021-12-07,2021,4,12,December
2534,2021-12-08,2021,4,12,December
2535,2021-12-09,2021,4,12,December
2536,2021-12-10,2021,4,12,December
2537,2021-12-11,2021,4,12,December
2538,2021-12-12,2021,4,12,December
2539,2021-12-13,2021,4,12,December
2540,2021-12-14,2021,4,12,December
2541,2021-12-15,2021,4,12,December
2542,2021-12-16,2021,4,12,December
2543,2021-12-17,2021,4,12,December
2544,2021-12-18,2021,4,12,December
2545,2021-12-19,2021,4,12,December
2546,2021-12-20,2021,4,12,December
2547,2021-12-21,2021,4,12,December
2548,2021-12-22,2021,4,12,December
2549,2021-12-23,2021,4,12,December
2550,2021-12-24,2021,4,12,December
2551,2021-12-25,2021,4,12,December
2552,2021-12-26,2021,4,12,December
2553,2021-12-27,2021,4,12,December
2554,2021-12-28,2021,4,12,December
2555,2021-12-29,2021,4,12,December
2556,2021-12-30,2021,4,12,December
2557,2021-12-31,2021,4,12,December
2558,2022-01-01,2022,1,1,January
2559,2022-01-02,2022,1,1,January
2560,2022-01-03,2022,1,1,January
2561,2022-01-04,2022,1,1,January
2562,2022-01-05,2022,1,1,January
2563,2022-01-06,2022,1,1,January
2564,2022-01-07,2022,1,1,January
2565,2022-01-08,2022,1,1,January
2566,2022-01-09,2022,1,1,January
2567,2022-01-10,2022,1,1,January
2568,2022-01-11,2022,1,1,January
2569,2022-01-12,2022,1,1,January
2570,2022-01-13,2022,1,1,January
2571,2022-01-14,2022,1,1,January
2572,2022-01-15,2022,1,1,January
2573,2022-01-16,2022,1,1,January
2574,2022-01-17,2022,1,1,January
2575,2022-01-18,2022,1,1,January
2576,2022-01-19,2022,1,1,January
2577,2022-01-20,2022,1,1,January
2578,2022-01-21,2022,1,1,January
2579,2022-01-22,2022,1,1,January
2580,2022-01-23,2022,1,1,January
2581,2022-01-24,2022,1,1,January
2582,2022-01-25,2022,1,1,January
2583,2022-01-26,2022,1,1,January
2584,2022-01-27,2022,1,1,January
2585,2022-01-28,2022,1,1,January
2586,2022-01-29,2022,1,1,January
2587,2022-01-30,2022,1,1,January
2588,2022-01-31,2022,1,1,January
2589,2022-02-01,2022,1,2,February
2590,2022-02-02,2022,1,2,February
2591,2022-02-03,2022,1,2,February
2592,2022-02-04,2022,1,2,February
2593,2022-02-05,2022,1,2,February
2594,2022-02-06,2022,1,2,February
2595,2022-02-07,2022,1,2,February
2596,2022-02-08,2022,1,2,February
2597,2022-02-09,2022,1,2,February
2598,2022-02-10,2022,1,2,February
2599,2022-02-11,2022,1,2,February
2600,2022-02-12,2022,1,2,February
2601,2022-02-13,2022,1,2,February
2602,2022-02-14,2022,1,2,February
2603,2022-02-15,2022,1,2,February
2604,2022-02-16,2022,1,2,February
2605,2022-02-17,2022,1,2,February
2606,2022-02-18,2022,1,2,February
2607,2022-02-19,2022,1,2,February
2608,2022-02-20,2022,1,2,February
2609,2022-02-21,2022,1,2,February
2610,2022-02-22,2022,1,2,February
2611,2022-02-23,2022,1,2,February
2612,2022-02-24,2022,1,2,February
2613,2022-02-25,2022,1,2,February
2614,2022-02-26,2022,1,2,February
2615,2022-02-27,2022,1,2,February
2616,2022-02-28,2022,1,2,February
2617,2022-03-01,2022,1,3,March
2618,2022-03-02,2022,1,3,March
2619,2022-03-03,2022,1,3,March
2620,2022-03-04,2022,1,3,March
2621,2022-03-05,2022,1,3,March
2622,2022-03-06,2022,1,3,March
2623,2022-03-07,2022,1,3,March
2624,2022-03-08,2022,1,3,March
2625,2022-03-09,2022,1,3,March
2626,2022-03-10,2022,1,3,March
2627,2022-03-11,2022,1,3,March
2628,2022-03-12,2022,1,3,March
2629,2022-03-13,2022,1,3,March
2630,2022-03-14,2022,1,3,March
2631,2022-03-15,2022,1,3,March
2632,2022-03-16,2022,1,3,March
2633,2022-03-17,2022,1,3,March
2634,2022-03-18,2022,1,3,March
2635,2022-03-19,2022,1,3,March
2636,2022-03-20,2022,1,3,March
2637,2022-03-21,2022,1,3,March
2638,2022-03-22,2022,1,3,March
2639,2022-03-23,2022,1,3,March
2640,2022-03-24,2022,1,3,March
2641,2022-03-25,2022,1,3,March
2642,2022-03-26,2022,1,3,March
2643,2022-03-27,2022,1,3,March
2644,2022-03-28,2022,1,3,March
2645,2022-03-29,2022,1,3,March
2646,2022-03-30,2022,1,3,March
2647,2022-03-31,2022,1,3,March
2648,2022-04-01,2022,2,4,April
2649,2022-04-02,2022,2,4,April
2650,2022-04-03,2022,2,4,April
2651,2022-04-04,2022,2,4,April
2652,2022-04-05,2022,2,4,April
2653,2022-04-06,2022,2,4,April
2654,2022-04-07,2022,2,4,April
2655,2022-04-08,2022,2,4,April
2656,2022-04-09,2022,2,4,April
2657,2022-04-10,2022,2,4,April
2658,2022-04-11,2022,2,4,April
2659,2022-04-12,2022,2,4,April
2660,2022-04-13,2022,2,4,April
2661,2022-04-14,2022,2,4,April
2662,2022-04-15,2022,2,4,April
2663,2022-04-16,2022,2,4,April
2664,2022-04-17,2022,2,4,April
2665,2022-04-18,2022,2,4,April
2666,2022-04-19,2022,2,4,April
2667,2022-04-20,2022,2,4,April
2668,2022-04-21,2022,2,4,April
2669,2022-04-22,2022,2,4,April
2670,2022-04-23,2022,2,4,April
2671,2022-04-24,2022,2,4,April
2672,2022-04-25,2022,2,4,April
2673,2022-04-26,2022,2,4,April
2674,2022-04-27,2022,2,4,April
2675,2022-04-28,2022,2,4,April
2676,2022-04-29,2022,2,4,April
2677,2022-04-30,2022,2,4,April
2678,2022-05-01,2022,2,5,May
2679,2022-05-02,2022,2,5,May
2680,2022-05-03,2022,2,5,May
2681,2022-05-04,2022,2,5,May
2682,2022-05-05,2022,2,5,May
2683,2022-05-06,2022,2,5,May
2684,2022-05-07,2022,2,5,May
2685,2022-05-08,2022,2,5,May
2686,2022-05-09,2022,2,5,May
2687,2022-05-10,2022,2,5,May
2688,2022-05-11,2022,2,5,May
2689,2022-05-12,2022,2,5,May
2690,2022-05-13,2022,2,5,May
2691,2022-05-14,2022,2,5,May
2692,2022-05-15,2022,2,5,May
2693,2022-05-16,2022,2,5,May
2694,2022-05-17,2022,2,5,May
2695,2022-05-18,2022,2,5,May
2696,2022-05-19,2022,2,5,May
2697,2022-05-20,2022,2,5,May
2698,2022-05-21,2022,2,5,May
2699,2022-05-22,2022,2,5,May
2700,2022-05-23,2022,2,5,May
2701,2022-05-24,2022,2,5,May
2702,2022-05-25,2022,2,5,May
2703,2022-05-26,2022,2,5,May
2704,2022-05-27,2022,2,5,May
2705,2022-05-28,2022,2,5,May
2706,2022-05-29,2022,2,5,May
2707,2022-05-30,2022,2,5,May
2708,2022-05-31,2022,2,5,May
2709,2022-06-01,2022,2,6,June
2710,2022-06-02,2022,2,6,June
2711,2022-06-03,2022,2,6,June
2712,2022-06-04,2022,2,6,June
2713,2022-06-05,2022,2,6,June
2714,2022-06-06,2022,2,6,June
2715,2022-06-07,2022,2,6,June
2716,2022-06-08,2022,2,6,June
2717,2022-06-09,2022,2,6,June
2718,2022-06-10,2022,2,6,June
2719,2022-06-11,2022,2,6,June
2720,2022-06-12,2022,2,6,June
2721,2022-06-13,2022,2,6,June
2722,2022-06-14,2022,2,6,June
2723,2022-06-15,2022,2,6,June
2724,2022-06-16,2022,2,6,June
2725,2022-06-17,2022,2,6,June
2726,2022-06-18,2022,2,6,June
2727,2022-06-19,2022,2,6,June
2728,2022-06-20,2022,2,6,June
2729,2022-06-21,2022,2,6,June
2730,2022-06-22,2022,2,6,June
2731,2022-06-23,2022,2,6,June
2732,2022-06-24,2022,2,6,June
2733,2022-06-25,2022,2,6,June
2734,2022-06-26,2022,2,6,June
2735,2022-06-27,2022,2,6,June
2736,2022-06-28,2022,2,6,June
2737,2022-06-29,2022,2,6,June
2738,2022-06-30,2022,2,6,June
2739,2022-07-01,2022,3,7,July
2740,2022-07-02,2022,3,7,July
2741,2022-07-03,2022,3,7,July
2742,2022-07-04,2022,3,7,July
2743,2022-07-05,2022,3,7,July
2744,2022-07-06,2022,3,7,July
2745,2022-07-07,2022,3,7,July
2746,2022-07-08,2022,3,7,July
2747,2022-07-09,2022,3,7,July
2748,2022-07-10,2022,3,7,July
2749,2022-07-11,2022,3,7,July
2750,2022-07-12,2022,3,7,July
2751,2022-07-13,2022,3,7,July
2752,2022-07-14,2022,3,7,July
2753,2022-07-15,2022,3,7,July
2754,2022-07-16,2022,3,7,July
2755,2022-07-17,2022,3,7,July
2756,2022-07-18,2022,3,7,July
2757,2022-07-19,2022,3,7,July
2758,2022-07-20,2022,3,7,July
2759,2022-07-21,2022,3,7,July
2760,2022-07-22,2022,3,7,July
2761,2022-07-23,2022,3,7,July
2762,2022-07-24,2022,3,7,July
2763,2022-07-25,2022,3,7,July
2764,2022-07-26,2022,3,7,July
2765,2022-07-27,2022,3,7,July
2766,2022-07-28,2022,3,7,July
2767,2022-07-29,2022,3,7,July
2768,2022-07-30,2022,3,7,July
2769,2022-07-31,2022,3,7,July
2770,2022-08-01,2022,3,8,August
2771,2022-08-02,2022,3,8,August
2772,2022-08-03,2022,3,8,August
2773,2022-08-04,2022,3,8,August
2774,2022-08-05,2022,3,8,August
2775,2022-08-06,2022,3,8,August
2776,2022-08-07,2022,3,8,August
2777,2022-08-08,2022,3,8,August
2778,2022-08-09,2022,3,8,August
2779,2022-08-10,2022,3,8,August
2780,2022-08-11,2022,3,8,August
2781,2022-08-12,2022,3,8,August
2782,2022-08-13,2022,3,8,August
2783,2022-08-14,2022,3,8,August
2784,2022-08-15,2022,3,8,August
2785,2022-08-16,2022,3,8,August
2786,2022-08-17,2022,3,8,August
2787,2022-08-18,2022,3,8,August
2788,2022-08-19,2022,3,8,August
2789,2022-08-20,2022,3,8,August
2790,2022-08-21,2022,3,8,August
2791,2022-08-22,2022,3,8,August
2792,2022-08-23,2022,3,8,August
2793,2022-08-24,2022,3,8,August
2794,2022-08-25,2022,3,8,August
2795,2022-08-26,2022,3,8,August
2796,2022-08-27,2022,3,8,August
2797,2022-08-28,2022,3,8,August
2798,2022-08-29,2022,3,8,August
2799,2022-08-30,2022,3,8,August
2800,2022-08-31,2022,3,8,August
2801,2022-09-01,2022,3,9,September
2802,2022-09-02,2022,3,9,September
2803,2022-09-03,2022,3,9,September
2804,2022-09-04,2022,3,9,September
2805,2022-09-05,2022,3,9,September
2806,2022-09-06,2022,3,9,September
2807,2022-09-07,2022,3,9,September
2808,2022-09-08,2022,3,9,September
2809,2022-09-09,2022,3,9,September
2810,2022-09-10,2022,3,9,September
2811,2022-09-11,2022,3,9,September
2812,2022-09-12,2022,3,9,September
2813,2022-09-13,2022,3,9,September
2814,2022-09-14,2022,3,9,September
2815,2022-09-15,2022,3,9,September
2816,2022-09-16,2022,3,9,September
2817,2022-09-17,2022,3,9,September
2818,2022-09-18,2022,3,9,September
2819,2022-09-19,2022,3,9,September
2820,2022-09-20,2022,3,9,September
2821,2022-09-21,2022,3,9,September
2822,2022-09-22,2022,3,9,September
2823,2022-09-23,2022,3,9,September
2824,2022-09-24,2022,3,9,September
2825,2022-09-25,2022,3,9,September
2826,2022-09-26,2022,3,9,September
2827,2022-09-27,2022,3,9,September
2828,2022-09-28,2022,3,9,September
2829,2022-09-29,2022,3,9,September
2830,2022-09-30,2022,3,9,September
2831,2022-10-01,2022,4,10,October
2832,2022-10-02,2022,4,10,October
2833,2022-10-03,2022,4,10,October
2834,2022-10-04,2022,4,10,October
2835,2022-10-05,2022,4,10,October
2836,2022-10-06,2022,4,10,October
2837,2022-10-07,2022,4,10,October
2838,2022-10-08,2022,4,10,October
2839,2022-10-09,2022,4,10,October
2840,2022-10-10,2022,4,10,October
2841,2022-10-11,2022,4,10,October
2842,2022-10-12,2022,4,10,October
2843,2022-10-13,2022,4,10,October
2844,2022-10-14,2022,4,10,October
2845,2022-10-15,2022,4,10,October
2846,2022-10-16,2022,4,10,October
2847,2022-10-17,2022,4,10,October
2848,2022-10-18,2022,4,10,October
2849,2022-10-19,2022,4,10,October
2850,2022-10-20,2022,4,10,October
2851,2022-10-21,2022,4,10,October
2852,2022-10-22,2022,4,10,October
2853,2022-10-23,2022,4,10,October
2854,2022-10-24,2022,4,10,October
2855,2022-10-25,2022,4,10,October
2856,2022-10-26,2022,4,10,October
2857,2022-10-27,2022,4,10,October
2858,2022-10-28,2022,4,10,October
2859,2022-10-29,2022,4,10,October
2860,2022-10-30,2022,4,10,October
2861,2022-10-31,2022,4,10,October
2862,2022-11-01,2022,4,11,November
2863,2022-11-02,2022,4,11,November
2864,2022-11-03,2022,4,11,November
2865,2022-11-04,2022,4,11,November
2866,2022-11-05,2022,4,11,November
2867,2022-11-06,2022,4,11,November
2868,2022-11-07,2022,4,11,November
2869,2022-11-08,2022,4,11,November
2870,2022-11-09,2022,4,11,November
2871,2022-11-10,2022,4,11,November
2872,2022-11-11,2022,4,11,November
2873,2022-11-12,2022,4,11,November
2874,2022-11-13,2022,4,11,November
2875,2022-11-14,2022,4,11,November
2876,2022-11-15,2022,4,11,November
2877,2022-11-16,2022,4,11,November
2878,2022-11-17,2022,4,11,November
2879,2022-11-18,2022,4,11,November
2880,2022-11-19,2022,4,11,November
2881,2022-11-20,2022,4,11,November
2882,2022-11-21,2022,4,11,November
2883,2022-11-22,2022,4,11,November
2884,2022-11-23,2022,4,11,November
2885,2022-11-24,2022,4,11,November
2886,2022-11-25,2022,4,11,November
2887,2022-11-26,2022,4,11,November
2888,2022-11-27,2022,4,11,November
2889,2022-11-28,2022,4,11,November
2890,2022-11-29,2022,4,11,November
2891,2022-11-30,2022,4,11,November
2892,2022-12-01,2022,4,12,December
2893,2022-12-02,2022,4,12,December
2894,2022-12-03,2022,4,12,December
2895,2022-12-04,2022,4,12,December
2896,2022-12-05,2022,4,12,December
2897,2022-12-06,2022,4,12,December
2898,2022-12-07,2022,4,12,December
2899,2022-12-08,2022,4,12,December
2900,2022-12-09,2022,4,12,December
2901,2022-12-10,2022,4,12,December
2902,2022-12-11,2022,4,12,December
2903,2022-12-12,2022,4,12,December
2904,2022-12-13,2022,4,12,December
2905,2022-12-14,2022,4,12,December
2906,2022-12-15,2022,4,12,December
2907,2022-12-16,2022,4,12,December
2908,2022-12-17,2022,4,12,December
2909,2022-12-18,2022,4,12,December
2910,2022-12-19,2022,4,12,December
2911,2022-12-20,2022,4,12,December
2912,2022-12-21,2022,4,12,December
2913,2022-12-22,2022,4,12,December
2914,2022-12-23,2022,4,12,December
2915,2022-12-24,2022,4,12,December
2916,2022-12-25,2022,4,12,December
2917,2022-12-26,2022,4,12,December
2918,2022-12-27,2022,4,12,December
2919,2022-12-28,2022,4,12,December
2920,2022-12-29,2022,4,12,December
2921,2022-12-30,2022,4,12,December
2922,2022-12-31,2022,4,12,December
2923,2023-01-01,2023,1,1,January
2924,2023-01-02,2023,1,1,January
2925,2023-01-03,2023,1,1,January
2926,2023-01-04,2023,1,1,January
2927,2023-01-05,2023,1,1,January
2928,2023-01-06,2023,1,1,January
2929,2023-01-07,2023,1,1,January
2930,2023-01-08,2023,1,1,January
2931,2023-01-09,2023,1,1,January
2932,2023-01-10,2023,1,1,January
2933,2023-01-11,2023,1,1,January
2934,2023-01-12,2023,1,1,January
2935,2023-01-13,2023,1,1,January
2936,2023-01-14,2023,1,1,January
2937,2023-01-15,2023,1,1,January
2938,2023-01-16,2023,1,1,January
2939,2023-01-17,2023,1,1,January
2940,2023-01-18,2023,1,1,January
2941,2023-01-19,2023,1,1,January
2942,2023-01-20,2023,1,1,January
2943,2023-01-21,2023,1,1,January
2944,2023-01-22,2023,1,1,January
2945,2023-01-23,2023,1,1,January
2946,2023-01-24,2023,1,1,January
2947,2023-01-25,2023,1,1,January
2948,2023-01-26,2023,1,1,January
2949,2023-01-27,2023,1,1,January
2950,2023-01-28,2023,1,1,January
2951,2023-01-29,2023,1,1,January
2952,2023-01-30,2023,1,1,January
2953,2023-01-31,2023,1,1,January
2954,2023-02-01,2023,1,2,February
2955,2023-02-02,2023,1,2,February
2956,2023-02-03,2023,1,2,February
2957,2023-02-04,2023,1,2,February
2958,2023-02-05,2023,1,2,February
2959,2023-02-06,2023,1,2,February
2960,2023-02-07,2023,1,2,February
2961,2023-02-08,2023,1,2,February
2962,2023-02-09,2023,1,2,February
2963,2023-02-10,2023,1,2,February
2964,2023-02-11,2023,1,2,February
2965,2023-02-12,2023,1,2,February
2966,2023-02-13,2023,1,2,February
2967,2023-02-14,2023,1,2,February
2968,2023-02-15,2023,1,2,February
2969,2023-02-16,2023,1,2,February
2970,2023-02-17,2023,1,2,February
2971,2023-02-18,2023,1,2,February
2972,2023-02-19,2023,1,2,February
2973,2023-02-20,2023,1,2,February
2974,2023-02-21,2023,1,2,February
2975,2023-02-22,2023,1,2,February
2976,2023-02-23,2023,1,2,February
2977,2023-02-24,2023,1,2,February
2978,2023-02-25,2023,1,2,February
2979,2023-02-26,2023,1,2,February
2980,2023-02-27,2023,1,2,February
2981,2023-02-28,2023,1,2,February
2982,2023-03-01,2023,1,3,March
2983,2023-03-02,2023,1,3,March
2984,2023-03-03,2023,1,3,March
2985,2023-03-04,2023,1,3,March
2986,2023-03-05,2023,1,3,March
2987,2023-03-06,2023,1,3,March
2988,2023-03-07,2023,1,3,March
2989,2023-03-08,2023,1,3,March
2990,2023-03-09,2023,1,3,March
2991,2023-03-10,2023,1,3,March
2992,2023-03-11,2023,1,3,March
